Погрешности.  n = 8
0
1,06145586029061E-07
5,65306259026066E-08
1,78888149016121E-08
5,84080468712944E-08
2,73333648215246E-08
3,98407420110214E-08
5,28042467529133E-08
2,15374061640627E-08
7,90390590477141E-08
5,32713950729402E-09
1,41989533991582E-07
1,62519450397358E-08
5,79974911263381E-07
9,79211084439768E-09
9,86470539143802E-08
3,8377676592205E-09
5,2033281239261E-08
1,07650288128092E-08
2,81937144741562E-08
1,19822513577894E-08
1,00499806809928E-08
3,69256442089849E-09
2,56911103502233E-09
2,06799947166658E-08
3,03823255443092E-09
7,10645011725575E-08
7,82496797357979E-08
1,71057837339283E-07
3,69314777814989E-07
1,34876714241727E-08
1,93798625092167E-07
9,94757247130273E-08
9,03340356406268E-08
1,44255880407673E-07
1,69096920354939E-08
1,27059144316988E-07
1,13548528579699E-07
4,41805820816654E-08
1,6219464382683E-07
8,95325376060185E-08
1,19724622993367E-07
2,4025331735178E-07
7,44677843833585E-08
3,81125143333882E-07
2,38689562781502E-07
8,824470043578E-10
6,06746329845365E-08
2,51011088581166E-08
9,93011561867263E-10
1,29290621542211E-08
2,17322707607437E-08
1,33484688857877E-08
6,22978475472991E-08
5,34566543253234E-08
3,91329133542229E-08
1,4129546299646E-07
1,18495014689302E-07
1,20566490013907E-07
5,48438022107689E-07
1,29505682844311E-07
5,75722898243924E-08
9,52420444733093E-08
3,95098607164357E-08
1,75330114871031E-08
2,68802603509144E-08
6,9745773600971E-09
1,56204893464462E-09
2,08920315492023E-08
2,7451934059286E-08
1,84586181894986E-08
9,70270820355168E-08
1,13227424214379E-07
4,91211966657801E-08
6,50583037220542E-07
3,04085115865327E-07
2,46896797451157E-08
1,93775050671974E-07
1,6066337571452E-07
4,52867354727715E-09
1,32950560782774E-07
1,44454603168143E-07
2,49256002504694E-08
1,30964910471931E-07
1,92657632180904E-07
7,17087059731725E-08
2,34792867481737E-07
6,54538223288093E-07
7,97836678945174E-08
7,25704702997376E-08
1,05668343408638E-07
4,90329973290571E-08
3,49536050103794E-08
8,22810756195835E-08
5,72366697371152E-08
2,8150028974494E-08
1,13872954066174E-07
1,15585014226482E-07
3,4253835434761E-08
3,47344938478322E-07
2,34030415935393E-07
5,2056933208533E-09
1,32039545741591E-07
1,17537975574677E-07
1,09362906508537E-08
9,19066650562073E-08
1,08899166240128E-07
2,39638067167647E-08
1,00717460260746E-07
1,59109076691699E-07
6,07736946323101E-08
2,1972655550595E-07
6,30567277171146E-07
7,18948947042719E-08
9,50247260878001E-08
1,23523157369299E-07
4,32393030269651E-08
6,23490493678602E-08
1,05144193573992E-07
4,6270655751357E-08
7,48999396948946E-08
1,55584463201741E-07
8,42599479078388E-08
1,9366456738279E-07
3,91471037253233E-07
8,63382108029498E-08
1,12226396509207E-07
1,40296540496188E-07
3,64274883590809E-08
8,60749760356327E-08
1,15944747247632E-07
2,1598332011763E-08
1,20674645276431E-07
1,68006485279371E-07
1,79817527534709E-09
6,08882161579061E-07
2,51070614520899E-07
4,98178537311489E-08
1,64179926320784E-07
8,5003056371491E-08
6,76473348448781E-08
1,34395257811448E-07
4,16842023120978E-08
1,28141621980049E-07
1,8392559564262E-07
3,51025094547097E-08
5,67078981550395E-07
1,62769532408014E-07
1,07668533311234E-07
1,39125531983808E-07
6,51507925386596E-09
1,08886969885091E-07
7,44973990274289E-08
7,80453391913127E-08
1,640564981642E-07
1,89969268094004E-08
5,56530104667274E-07
1,12054111545135E-07
1,61595977488105E-07
1,2027707430029E-07
8,19376092531243E-08
1,39901322193658E-07
4,44716971026438E-08
2,0016009982804E-07
1,57924251453778E-08
5,8164897442925E-07
8,76659056459062E-09
6,5284452177572E-08
1,85130888397111E-09
6,91815493780723E-10
1,1513242581529E-09
4,58178880391458E-08
2,54166978574943E-08
1,22248122069735E-07
2,13374608093453E-07
1,21328070368243E-07
1,32654042417357E-07
2,34432626644576E-08
4,12770972957333E-08
3,60194455373275E-08
7,90580334530944E-09
1,04757580388082E-09
2,93087890623767E-08
1,03026212783242E-07
6,54465387661674E-07
1,91790588965901E-07
1,25523695770902E-07
7,98755676045815E-08
2,95644474457291E-08
1,13349107877525E-09
5,99392674383026E-08


